year,state,total_revenue,total_revenue_pp,federal_revenue,federal_revenue_pp,state_revenue,state_revenue_pp,local_revenue,local_revenue_pp,current_spending,current_spending_pp,total_salary,total_salary_pp,total_benefits,total_benefits_pp,all_instruction,all_instruction_pp,instructional_staff_salary,instructional_staff_salary_pp,instructional_staff_benefits,instructional_staff_benefits_pp,all_support_services,all_support_services_pp,support_services_staff_salary,support_services_staff_salary_pp,support_services_staff_benefits,support_services_staff_benefits_pp,ss_pupil_support_services,ss_pupil_support_services_pp,ss_instructional_staff_support_services,ss_instructional_staff_support_services_pp,ss_general_administration,ss_general_administration_pp,ss_school_administration,ss_school_administration_pp,ss_operation_and_maintenance_of_plant,ss_operation_and_maintenance_of_plant_pp,ss_pupil_transportation,ss_pupil_transportation_pp,ss_other_nonspecified_support_services,ss_other_nonspecified_support_services_pp,total_capital_outlay,total_capital_outlay_pp,short_term_debt,short_term_debt_pp,long_term_debt,long_term_debt_pp,enrollment,cpi
2019,Nebraska,4650340000,14265.55,331243000,1016.13,1501553000,4606.22,2817544000,8643.2,4156795000,12743.42,2436824000,7475.29,904898000,2775.9,2579281000,7910.08,1730308000,5307.95,650662000,1995.99,1399983000,4294.64,645042000,1978.75,233623000,716.67,223210000,684.73,135032000,414.23,106023000,325.24,208767000,640.42,374024000,1147.37,124665000,382.43,228262000,700.22,514093000,1577.05,0,0,3288535000,10088.03,325984,253.2578333
2019,Nevada,5037245000,11230.16,448460000,999.81,3128530000,6974.83,1460255000,3255.53,4216392000,9343.93,2478639000,5525.94,1034169000,2305.6,2436918000,5432.93,1582999000,3529.18,658599000,1468.3,1583034000,3529.26,851627000,1898.64,356324000,794.4,245244000,546.75,250391000,558.23,55793000,124.39,299913000,668.63,393244000,876.71,177704000,396.18,160745000,358.37,714819000,1593.64,251595000,560.91,3829121000,8536.74,448546,253.2578333
2019,New Hampshire,3274238000,19283.48,164963000,971.54,1006729000,5929.09,2102546000,12382.85,2986656000,17462.41,1575301000,9277.66,763669000,4497.59,1869308000,10915.08,1124197000,6620.91,544598000,3207.39,1039598000,6122.67,425016000,2503.11,210802000,1241.51,240315000,1415.32,95867000,564.6,107856000,635.21,170139000,1002.03,245921000,1448.34,138383000,815,41117000,242.16,208907000,1230.35,0,0,994234000,5855.5,169795,253.2578333
2019,New Jersey,31772613000,23621.2,1299343000,965.99,13546424000,10071.02,16926846000,12584.18,29488400000,20512.01,14821717000,11019.13,8125186000,6040.63,17359260000,11825.64,9536742000,7090.05,5291532000,3933.96,10815710000,8040.89,4989985000,3709.78,2756138000,2049.04,3222374000,2395.66,1119690000,832.43,531156000,394.89,1375199000,1022.39,2706196000,2011.91,1154375000,858.21,706720000,525.41,1404067000,1043.85,23657000,17.59,6949077000,5166.26,1345089,253.2578333
2019,New Mexico,3948685000,12384.34,511767000,1605.07,2646230000,8299.42,790688000,2479.85,3246840000,10176.59,1909235000,5987.97,673756000,2113.11,1833677000,5751,1247491000,3912.53,433934000,1360.96,1236330000,3877.53,615811000,1931.38,222087000,696.54,338040000,1060.2,84935000,266.38,78907000,247.48,189416000,594.07,340452000,1067.77,107167000,336.11,97413000,305.52,558229000,1750.78,0,0,2228293000,6988.64,318845,253.2578333
2019,New York,76121163000,29839.62,3676654000,1441.25,30237428000,11853.12,42207081000,16545.24,68692665000,25139.2,34086879000,13362.11,18067020000,7082.3,48286842000,17355.2,26035339000,10205.89,14344692000,5623.14,18522648000,7260.91,7189215000,2818.18,3621583000,1419.67,1992748000,781.16,1774275000,695.52,971796000,380.95,2890803000,1133.2,5231908000,2050.92,3762799000,1475.02,1898319000,744.14,6135294000,2405.05,2930590000,1148.8,27570129000,10807.53,2551010,253.2578333
2019,North Carolina,15202180000,10553.06,1582054000,1098.23,9383233000,6513.66,4236893000,2941.17,14267491000,9856.82,8816759000,6120.42,3240234000,2249.31,8940116000,6205.76,6073599000,4216.18,2195780000,1524.27,4559906000,3165.4,2446839000,1698.55,923801000,641.28,830210000,576.32,482034000,334.62,152262000,105.7,843347000,585.44,1192995000,828.15,619353000,429.94,439705000,305.23,1368374000,949.9,0,0,8293800000,5757.4,1440547,253.2578333
2019,North Dakota,1869592000,16428.46,195994000,1722.24,1022271000,8982.89,651327000,5723.34,1610519000,14004.34,959543000,8431.69,354528000,3115.31,958839000,8425.5,648876000,5701.8,246074000,2162.3,518220000,4553.7,263906000,2318.99,95009000,834.86,65398000,574.66,55041000,483.66,68270000,599.9,82361000,723.72,137129000,1204.98,65312000,573.91,44709000,392.87,218963000,1924.07,36962000,324.79,925071000,8128.78,113802,253.2578333
2019,Ohio,24599212000,15539.07,1695218000,1070.85,9678273000,6113.66,13225721000,8354.55,22674164000,13538.36,12352309000,7802.83,4836663000,3055.27,13578232000,7994.05,8122088000,5130.64,3020959000,1908.31,8091558000,5111.35,3875880000,2448.35,1656049000,1046.11,1541121000,973.51,837761000,529.2,613342000,387.44,1115195000,704.46,1862750000,1176.68,1073543000,678.15,1047846000,661.91,2334726000,1474.82,43654000,27.58,13772709000,8700.08,1583056,253.2578333
2019,Oklahoma,7016572000,10628.58,726889000,1101.08,3362476000,5093.42,2927207000,4434.08,6183671000,9322.57,3401346000,5152.3,1174877000,1779.68,3462886000,5243.17,2205912000,3341.48,770745000,1167.51,2288463000,3466.52,1070594000,1621.72,354107000,536.39,432495000,655.14,234012000,354.48,190590000,288.7,345018000,522.63,653206000,989.46,194586000,294.76,238556000,361.36,794797000,1203.94,136077000,206.13,2376649000,3600.11,660161,253.2578333
2019,Oregon,8869869000,15270.6,602521000,1037.32,4597482000,7915.15,3669866000,6318.14,7523957000,12449.7,3742196000,6442.66,2160072000,3718.84,4455060000,7228.34,2407928000,4145.55,1373029000,2363.84,2792968000,4808.45,1248900000,2150.14,732390000,1260.9,591995000,1019.19,288338000,496.41,100037000,172.23,460099000,792.12,560974000,965.79,334203000,575.37,457322000,787.34,1592172000,2741.13,0,0,9463532000,16292.67,580846,253.2578333
2019,Pennsylvania,33265714000,21206.11,2151723000,1371.67,12608197000,8037.43,18505794000,11797.01,29531950000,16864.41,13250569000,8446.93,8604095000,5484.91,18713123000,10339.75,9245536000,5893.81,5917605000,3772.33,9238870000,5889.56,3625909000,2311.43,2447326000,1560.11,1545434000,985.18,995391000,634.54,692484000,441.44,1151548000,734.08,2448589000,1560.92,1377183000,877.92,1028241000,655.48,2178641000,1388.83,15268000,9.73,24480099000,15605.49,1568685,253.2578333
2019,Rhode Island,2551169000,19168.61,182269000,1369.51,1040683000,7819.33,1328217000,9979.77,2438326000,16750.39,1302402000,9785.8,616377000,4631.24,1438924000,9688.9,878404000,6600.03,403424000,3031.19,878169000,6598.26,421435000,3166.52,212202000,1594.41,262009000,1968.65,96387000,724.22,31491000,236.61,115596000,868.55,176087000,1323.06,101165000,760.12,95434000,717.06,115704000,869.36,0,0,960306000,7215.41,133091,253.2578333
2019,South Carolina,10451504000,13924.89,854409000,1138.36,4916545000,6550.48,4680550000,6236.05,8488383000,11139.97,4701113000,6263.45,1942898000,2588.59,4646235000,6074.38,2973381000,3961.53,1215086000,1618.9,3363955000,4481.91,1590849000,2119.54,652740000,869.67,692118000,922.13,529023000,704.83,73556000,98,535989000,714.12,834920000,1112.39,340703000,453.93,357646000,476.5,1458433000,1943.12,0,0,9385784000,12504.99,750563,253.2578333
2019,South Dakota,1691880000,12202.7,231187000,1667.44,576443000,4157.6,884250000,6377.66,1427586000,10138.82,850209000,6132.14,246792000,1779.99,848061000,6008.91,581675000,4195.34,164058000,1183.27,498011000,3591.91,237558000,1713.39,72551000,523.27,79184000,571.12,51490000,371.37,48004000,346.23,69533000,501.51,143907000,1037.93,52812000,380.91,53081000,382.85,184100000,1327.82,0,0,1162364000,8383.56,138648,253.2578333
2019,Tennessee,10800722000,10746.46,1176191000,1170.28,4978985000,4953.97,4645546000,4622.21,10009997000,9868.17,5870556000,5841.06,1972478000,1962.57,6014308000,5984.09,3947779000,3927.95,1363042000,1356.19,3385405000,3368.4,1684890000,1676.43,539859000,537.15,496639000,494.14,595443000,592.45,203897000,202.87,620808000,617.69,797369000,793.36,381867000,379.95,289382000,287.93,881088000,876.66,0,0,6456303000,6423.87,1005049,253.2578333
2019,Texas,65950489000,12881.07,6858271000,1339.52,21341562000,4168.31,37750656000,7373.24,50678367000,9827.06,34096722000,6659.58,6125089000,1196.32,29717157000,5804.18,22512851000,4397.08,3911818000,764.03,18003138000,3516.27,10576994000,2065.84,1922664000,375.52,2661997000,519.93,2664626000,520.44,786777000,153.67,2880409000,562.58,5318876000,1038.85,1444210000,282.07,2246243000,438.72,9939290000,1941.29,4304405000,840.71,88065266000,17200.4,5119954,253.2578333
2019,Utah,5837778000,9754.5,414931000,693.32,2992614000,5000.44,2430233000,4060.74,4858621000,8014.31,2755327000,4603.95,1281003000,2140.46,3032908000,5067.77,1818482000,3038.55,849747000,1419.87,1529312000,2555.37,822547000,1374.42,386927000,646.53,218854000,365.69,225137000,376.19,52199000,87.22,307339000,513.54,433575000,724.47,148678000,248.43,143530000,239.83,954591000,1595.05,0,0,3567732000,5961.42,598470,253.2578333
2019,Vermont,1906283000,22423.96,113807000,1338.73,1730999000,20362.06,61477000,723.17,1833998000,20315.14,957493000,11263.17,439341000,5168.05,1107944000,11912.95,622035000,7317.11,293535000,3452.91,662699000,7795.45,320457000,3769.59,139848000,1645.06,158244000,1861.45,84059000,988.8,37368000,439.57,129102000,1518.65,140472000,1652.4,63816000,750.68,49638000,583.9,55358000,651.19,2959000,34.81,311589000,3665.28,85011,253.2578333
2019,Virginia,17606867000,13657.46,1169845000,907.44,7074761000,5487.82,9362261000,7262.21,16372939000,12640.6,10015098000,7768.6,4136277000,3208.47,9893290000,7672.09,6575388000,5100.46,2727376000,2115.6,5789282000,4490.68,3166219000,2456,1294288000,1003.97,840272000,651.79,1138349000,883.01,264415000,205.1,952231000,738.64,1457027000,1130.2,859444000,666.66,277544000,215.29,1476088000,1144.99,14504000,11.25,7527000000,5838.61,1289176,253.2578333
2019,Washington,19369526000,17244.58,1066984000,949.93,13397370000,11927.6,4905172000,4367.05,16073453000,14223.19,9722859000,8656.21,3696469000,3290.95,9537723000,8491.38,6209627000,5528.4,2330654000,2074.97,5883783000,5238.3,3320460000,2956.19,1271438000,1131.95,1220204000,1086.34,1057501000,941.49,152086000,135.4,931587000,829.39,1243288000,1106.89,591224000,526.36,687893000,612.43,3572662000,3180.72,0,0,15066488000,13413.61,1123224,253.2578333
2019,West Virginia,3540869000,13213.38,402311000,1501.29,1958332000,7307.86,1180226000,4404.22,3256447000,12009.85,1759892000,6567.35,909057000,3392.31,1856310000,6918.95,1098056000,4097.59,564932000,2108.14,1168220000,4359.42,560926000,2093.19,306813000,1144.93,171535000,640.11,113584000,423.86,52668000,196.54,178182000,664.92,337494000,1259.42,252011000,940.42,62746000,234.15,215526000,804.27,0,0,318895000,1190.01,267976,253.2578333
2019,Wisconsin,12393896000,14581.81,820330000,965.14,6823763000,8028.37,4749803000,5588.29,10916575000,12597.52,5871251000,6907.71,2595197000,3053.33,6365263000,7399.85,3990191000,4694.59,1732951000,2038.87,4031991000,4743.76,1712301000,2014.58,798608000,939.59,541438000,637.02,595915000,701.11,236001000,277.66,549498000,646.5,1110983000,1307.11,460756000,542.09,537400000,632.27,1351644000,1590.25,246321000,289.8,7469459000,8788.05,849956,253.2578333
2019,Wyoming,1795211000,19152.19,132060000,1408.88,964553000,10290.32,698598000,7452.98,1532273000,16304.13,882548000,9415.45,396859000,4233.89,908624000,9693.64,576401000,6149.33,255518000,2725.99,572098000,6103.42,289467000,3088.18,132271000,1411.13,94490000,1008.07,75629000,806.85,29835000,318.29,82369000,878.75,153811000,1640.93,73301000,782.01,62663000,668.52,181815000,1939.69,0,0,49650000,529.69,93734,253.2578333
2020,United States,771243767000,16064.67478919852,57778738000,1203.5061745922758,362376969000,7548.155858328607,351088060000,7313.012756277636,668193672000,13918.185787918834,371837422000,7745.213011081581,163503402000,3405.7052937681515,405364434000,8443.566200409276,247013594000,5145.186549197899,109039985000,2271.2558246763565,231184050000,4815.463979885636,113437650000,2362.8572885450953,49730596000,1035.8668504001234,41473000000,863.8646897906536,31746696000,661.2699754519371,12730876000,265.17865229193154,36390286000,757.9939509267033,58575976000,1220.1122980354635,25932277000,540.1581372500254,24334939000,506.88627613892123,83959605000,1748.8423342480846,10191706000,212.2888371260228,505568725000,10530.778332649706,48008676,257.27275
2020,Alabama,8714919000,11729.176648560186,936078000,1259.8423713210555,4942651000,6652.181929766949,2836190000,3817.1523474721807,7688186000,10347.324134738066,4306428000,5795.906391821397,1694793000,2280.976619489322,4377816000,5891.985593772375,2790104000,3755.1264313362367,1054654000,1419.4306417662165,2749223000,3700.1057856400703,1334535000,1796.1150021803148,540836000,727.8967230677297,501610000,675.1034976554887,314011000,422.61901557444565,190318000,256.1439115384408,476104000,640.7756536906537,718767000,967.369302245455,368209000,495.56265578483254,180204000,242.53174915075397,613331000,825.4658067433635,0,0,5287501000,7116.306331526274,743012,257.27275
2020,Alaska,2609330000,19765.10600907459,381757000,2891.726065582463,1659732000,12572.10813758834,567841000,4301.271805903785,2424845000,18367.672345228268,1134107000,8590.613330101427,700218000,5303.998727436618,1287554000,9752.94090912534,725387000,5494.648416491816,438133000,3318.761977624094,1042152000,7894.074248013513,383136000,2902.17169000962,246750000,1869.0774672958785,190918000,1446.1622366816396,198525000,1503.7836036268056,35382000,268.0109379852595,149060000,1129.0970102335305,291864000,2210.806184052054,76670000,580.7585386730497,99733000,755.4557367611746,153300000,1161.2140860646734,0,0,1117285000,8463.190346697775,132017,257.27275
2020,Arizona,10103394000,10790.396995937339,1231345000,1315.0730723717656,4457403000,4760.494140967093,4414646000,4714.82978259848,8393708000,8964.457051558635,5029804000,5371.816834199835,1600797000,1709.6467919498639,4552441000,4861.994463502262,3135265000,3348.45439438148,964112000,1029.6689635727498,3335754000,3562.5760948039797,1784217000,1905.5388473319292,596933000,637.5228017412627,714767000,763.3691895609677,449241000,479.7881520657203,144627000,154.46123810785065,392548000,419.24018403728593,956518000,1021.5585924650658,356620000,380.8691788809952,321433000,343.28955968609426,1265482000,1351.5312944553855,96775000,103.35543375640265,6035760000,6446.175074653008,936332,257.27275
2020,Arkansas,5635653000,11828.052427775387,600660000,1260.6592299539316,4241285000,8901.566746770486,793708000,1665.8264510509691,4959030000,10407.962809440358,2921696000,6132.0264867303995,835419000,1753.3690827238097,2769781000,5813.1887966587265,1875870000,3937.0572864743476,536471000,1125.939995592541,1902121000,3992.152624012257,960340000,2015.5520342522536,272773000,572.4932576369723,275929000,579.1170390270009,397752000,834.7979389881733,119927000,251.7015940310411,256724000,538.8097761640414,514244000,1079.2901892059228,182201000,382.40164545139726,155344000,326.0344411446801,731814000,1535.9239398486773,0,0,5463673000,11467.102515399873,476465,257.27275
2020,California,95534088000,16934.18833173919,7995360000,1417.242105457209,52444323000,9296.179627658783,35094405000,6220.766598623201,80805980000,14323.512290720257,45143674000,8002.080655259282,22182215000,3931.9766827640633,46916806000,8316.382616513503,28278929000,5012.668457209546,13826559000,2450.869202686098,29280747000,5190.248785250426,15058582000,2669.25522539073,7460762000,1322.4802942200397,5244135000,929.5652639408156,4860952000,861.6429838064115,1235792000,219.054108381258,5075569000,899.6855796303531,7304987000,1294.8679179195858,1719460000,304.78816596744264,3839852000,680.6447656045599,11249818000,1994.121058755379,0,0,88209077000,15635.77099816857,5641492,257.27275
2020,Colorado,12918630000,14495.981202598332,834034000,935.8686785152836,5353295000,6006.926716839451,6731301000,7553.185807243598,10436591000,11710.887838354913,6380407000,7159.448017082835,2221767000,2493.0424254393297,5674127000,6366.931968262553,3861267000,4332.723659568643,1253610000,1406.6744689947227,4347267000,4878.0637509299395,2318047000,2601.078112674444,759407000,852.1297999185356,696205000,781.2109018645918,635699000,713.3171825890638,180750000,202.81938583035884,784631000,880.433623919559,960480000,1077.7536027792146,306184000,343.56874595343066,783318000,878.9603079937208,1928521000,2163.991395745225,0,0,10836977000,12160.160549918255,891187,257.27275
2020,Connecticut,12018214000,24874.654093647743,469771000,972.3067943562157,4486792000,9286.521191097607,7061651000,14615.826108193918,10704888000,22156.402449751735,5736885000,11873.896566497844,2993983000,6196.7852700294525,6574305000,13607.143522418457,3936482000,8147.519098584086,2004662000,4149.141779692063,3781472000,7826.687722885806,1652819000,3420.9160283224087,922439000,1909.2147175520697,784077000,1622.8404784425572,377285000,780.8842370190686,258357000,534.7334477213128,592074000,1225.4429774542534,903022000,1869.0264534276034,507183000,1049.7401433506295,359474000,744.0199854703809,776546000,1607.2532189729504,96380000,199.4821494729391,3087644000,6390.639779282254,483151,257.27275
2020,Delaware,2475301000,20032.217600310763,149476000,1209.6855121959115,1555571000,12588.988880436365,770254000,6233.543207678487,2137101000,17295.218749494197,1121420000,9075.473835844812,612690000,4958.4027968858745,1214308000,9827.201657413852,731049000,5916.263373419873,416491000,3370.5954712461357,843497000,6826.287166372626,357796000,2895.586164478902,189153000,1530.7851674408819,237828000,1924.7042066587896,78774000,637.5054626677241,19838000,160.54578120194876,113453000,918.1570982309049,213743000,1729.7881294207145,111684000,903.8408623731447,68177000,551.7456258194002,151230000,1223.88035543758,0,0,758537000,6138.719388828642,123566,257.27275
2020,District of Columbia,1590525000,31204.508445979085,130955000,2569.206019108905,0,0,1459570000,28635.30242687018,1237845000,24285.279865021286,808469000,15861.352533793726,162793000,3193.83571050205,648197000,12716.976319868161,471414000,9248.67081281513,101810000,1997.4102921268957,546890000,10729.434384257715,335440000,6580.997037531145,60670000,1190.2846716760512,119401000,2342.5281042161228,76241000,1495.772105707167,60486000,1186.674775852936,91380000,1792.7841321535775,86172000,1690.608385160189,72501000,1422.3970493025445,40709000,798.6698318651783,412297000,8088.854446646132,0,0,0,0,50971,257.27275
2020,Florida,32717733000,11526.136232728533,3379157000,1190.4438468820028,12426925000,4377.883715350939,16911651000,5957.808670495591,28711259000,10114.694763452993,15633627000,5507.573358266084,5082474000,1790.5057090386035,17265460000,6082.452108791437,9830402000,3463.154145627603,3066361000,1080.2488859703603,9586174000,3377.1150181658436,5125261000,1805.579149212156,1750833000,616.801282618108,1349718000,475.4924047997424,1780257000,627.1670690407738,266193000,93.77718138963682,1522795000,536.4657332620768,2918247000,1028.069777412492,999371000,352.06859512662896,749593000,264.07425713449277,3267046000,1150.948241878214,0,0,14023848000,4940.464015495131,2838569,257.27275
2020,Georgia,23612314000,13604.81566733983,1823882000,1050.874489005148,10908377000,6285.129797733905,10880055000,6268.811380600777,20367163000,11735.042075150453,11874456000,6841.759982945232,5142040000,2962.7128605052476,12354733000,7118.483393207478,7898100000,4550.684639473146,3556936000,2049.4161910825455,6958967000,4009.5800551399097,3649164000,2102.555622455829,1414853000,815.202366925273,1167294000,672.5651581455244,1065341000,613.8224287488081,266214000,153.38574601647284,1297058000,747.3318794527494,1549846000,892.9819052365629,934443000,538.4023254407016,678771000,391.0906120990905,2299621000,1324.9832189146598,140755000,81.09945637926117,5047683000,2908.34675340015,1735585,257.27275
